post_id,upload_date,content_id,likes,comments,shares,saves,reach,impressions,followers_gained,engagement_rate,traffic_source
IG0004785,2025-01-17 09:25:22.954916,4783,168476,1533,362,7381,1097312,1596731,254,11.13,Explore
IG0004786,2025-04-11 09:25:22.954916,4784,198936,672,823,2833,453754,563517,141,36.07,Hashtags
IG0004787,2025-02-03 09:25:22.954916,4785,29118,7488,4141,6963,1695523,1720152,559,2.77,External
IG0004788,2024-12-16 09:25:22.954916,4786,53374,1357,2487,6663,898773,947419,265,6.74,Profile
IG0004789,2025-08-14 09:25:22.954916,4787,150803,6616,1079,2051,1329827,1441924,572,11.13,Hashtags
IG0004790,2025-01-26 09:25:22.954916,4788,89704,326,3365,9471,1301701,1738541,999,5.92,Home Feed
IG0004791,2025-11-04 09:25:22.954916,4789,135673,2885,3554,5325,980459,1383719,474,10.66,Explore
IG0004792,2025-10-27 09:25:22.954916,4790,67934,6299,4029,13409,1351613,1400279,481,6.55,Home Feed
IG0004793,2025-07-19 09:25:22.954916,4791,104340,3555,4520,5967,1423283,1714457,297,6.9,Profile
IG0004794,2025-02-02 09:25:22.954916,4792,107493,9778,2007,8630,1745282,1909572,359,6.7,Explore
IG0004795,2025-08-17 09:25:22.954916,4793,127998,2112,677,1118,202922,341347,408,38.64,Reels Feed
IG0004796,2025-11-12 09:25:22.954916,4794,154249,7307,4476,10836,614001,703754,721,25.13,External
IG0004797,2025-05-14 09:25:22.954916,4795,131937,5851,2967,913,308904,666101,364,21.27,Reels Feed
IG0004798,2025-08-01 09:25:22.954916,4796,123035,5949,2939,10829,942981,1160794,560,12.3,Home Feed
IG0004799,2025-05-04 09:25:22.954916,4797,80684,6705,1556,5650,441535,724357,317,13.06,Hashtags
IG0004800,2025-03-03 09:25:22.954916,4798,82001,4571,4899,2442,213635,346641,618,27.09,Profile
IG0004801,2025-08-20 09:25:22.954916,4799,116038,5067,3801,10797,717573,840385,9,16.15,Explore
IG0004802,2025-11-06 09:25:22.954916,4800,106767,9067,3305,5146,1842619,2284322,83,5.44,External
IG0004803,2025-05-01 09:25:22.954916,4801,131567,2572,651,10735,1104218,1264327,697,11.51,External
IG0004804,2025-01-28 09:25:22.954916,4802,78655,2162,4516,3975,222155,365801,24,24.41,Hashtags
IG0004805,2025-06-28 09:25:22.954916,4803,142621,2464,84,2344,1207289,1667892,964,8.84,Home Feed
IG0004806,2024-12-19 09:25:22.954916,4804,9461,9035,1250,6787,1664325,1665516,803,1.59,External
IG0004807,2025-07-13 09:25:22.954916,4805,7504,3969,2095,11804,1423283,1440665,687,1.76,Reels Feed
IG0004808,2025-01-13 09:25:22.954916,4806,21311,6526,2140,4090,15046,47534,834,71.67,Profile
IG0004809,2025-05-26 09:25:22.954916,4807,106035,8708,2493,8209,78822,178573,184,70.25,Hashtags
IG0004810,2024-12-14 09:25:22.954916,4808,37853,1459,4211,14642,325011,435295,20,13.36,Home Feed
IG0004811,2025-08-07 09:25:22.954916,4809,180169,6316,431,1502,451490,524201,765,35.94,Profile
IG0004812,2024-11-24 09:25:22.954916,4810,187112,454,2906,8653,588970,595076,866,33.46,Home Feed
IG0004813,2025-07-31 09:25:22.954916,4811,100870,6868,2212,12579,305681,390595,369,31.37,Reels Feed
IG0004814,2025-04-09 09:25:22.954916,4812,48160,4164,4818,13089,1245319,1657395,795,4.24,Home Feed
IG0004815,2025-06-19 09:25:22.954916,1066,156228,8347,779,4006,60390,251796,723,67.26,Profile
IG0004816,2025-10-22 09:25:22.954916,4813,109567,9413,975,6433,1855315,1952962,285,6.47,Explore
IG0004817,2025-08-17 09:25:22.954916,4814,16787,1714,4953,3507,1437018,1706498,261,1.58,Hashtags
IG0004818,2025-04-13 09:25:22.954916,4815,86806,7346,2676,3914,1453679,1919494,460,5.25,Hashtags
IG0004819,2025-02-27 09:25:22.954916,4816,43080,783,1870,8391,137875,583188,90,9.28,External
IG0004820,2025-01-26 09:25:22.954916,4817,145102,9760,1733,4399,1435311,1811359,163,8.89,Explore
IG0004821,2025-02-17 09:25:22.954916,4818,193262,1543,533,5880,1152726,1437443,667,14.0,Home Feed
IG0004822,2025-11-11 09:25:22.954916,4819,58267,9122,819,11620,1844998,2011105,551,3.97,External
IG0004823,2025-06-09 09:25:22.954916,4820,116654,4296,3699,826,1315782,1758477,853,7.14,Reels Feed
IG0004824,2025-07-10 09:25:22.954916,4821,58044,967,2164,1919,263247,742349,994,8.5,Home Feed
IG0004825,2025-02-12 09:25:22.954916,4822,192929,8043,587,1690,862036,937399,346,21.68,Reels Feed
IG0004826,2025-06-18 09:25:22.954916,4823,14657,2311,224,6577,274158,411496,838,5.78,Hashtags
IG0004827,2025-08-28 09:25:22.954916,4824,33827,1736,1706,2049,1239677,1401682,824,2.81,Hashtags
IG0004828,2025-09-26 09:25:22.954916,4825,183486,7563,3456,14664,755619,1227687,654,17.04,Home Feed
IG0004829,2025-05-17 09:25:22.954916,4826,58890,4186,2409,6696,1648017,2094986,736,3.45,Home Feed
IG0004830,2025-02-06 09:25:22.954916,4827,19050,3769,2507,11373,617536,1040889,419,3.53,Profile
IG0004831,2025-10-26 09:25:22.954916,4828,175782,2018,2893,11716,1167688,1612719,646,11.93,Hashtags
IG0004832,2025-04-24 09:25:22.954916,4829,97189,4405,414,5723,1659417,1739442,786,6.19,External
IG0004833,2024-12-26 09:25:22.954916,4830,187403,3267,3175,6190,1431209,1572396,324,12.72,Home Feed
IG0004834,2025-04-23 09:25:22.954916,4831,171825,4381,1916,5266,1986137,2206869,467,8.31,Profile
IG0004835,2025-10-12 09:25:22.954916,4832,144531,1781,3917,2922,1798475,2174911,470,7.04,Hashtags
IG0004836,2025-09-05 09:25:22.954916,4833,56959,6320,2817,7380,580787,830486,145,8.85,Hashtags
IG0004837,2025-04-03 09:25:22.954916,4834,41096,9745,1153,1694,1698063,1991706,689,2.7,Reels Feed
IG0004838,2025-10-28 09:25:22.954916,4835,110999,9622,1095,9930,364907,770194,83,17.09,Reels Feed
IG0004839,2025-05-13 09:25:22.954916,4836,123668,1209,4197,13841,73225,256615,171,55.69,Reels Feed
IG0004840,2025-04-04 09:25:22.954916,4837,67257,487,2401,14778,872036,877771,88,9.67,Home Feed
IG0004841,2024-11-19 09:25:22.954916,4838,65972,5624,4024,14484,875466,1022075,787,8.82,Explore
IG0004842,2025-06-13 09:25:22.954916,4839,22838,3645,420,5333,23473,466650,723,6.91,External
IG0004843,2025-06-09 09:25:22.954916,4840,1620,797,2098,2506,1551950,1998443,806,0.35,Reels Feed
IG0004844,2025-01-31 09:25:22.954916,4841,176465,776,493,2912,1564865,1917148,554,9.42,External
IG0004845,2025-07-03 09:25:22.954916,4842,152942,1030,2574,9574,1947859,1997565,751,8.32,Reels Feed
IG0004846,2024-12-18 09:25:22.954916,4843,118719,9842,2335,2540,1184527,1515477,926,8.8,Profile
IG0004847,2025-05-21 09:25:22.954916,4844,37271,4092,1300,6775,431511,620834,284,7.96,Explore
IG0004848,2025-02-06 09:25:22.954916,4845,109621,6920,1027,9857,1908768,2210957,686,5.76,Home Feed
IG0004849,2025-03-22 09:25:22.954916,4846,124297,7506,4903,10122,1920396,2407579,104,6.1,Hashtags
IG0004850,2025-05-04 09:25:22.954916,4847,58531,7193,201,3582,1888938,1892726,604,3.67,Reels Feed
IG0004851,2025-09-03 09:25:22.954916,4848,96943,4452,4332,8276,1348010,1668333,811,6.83,External
IG0004852,2024-12-24 09:25:22.954916,4849,185823,3181,1644,4804,1217783,1643477,574,11.89,Profile
IG0004853,2025-08-11 09:25:22.954916,4850,39638,5363,4756,2380,1033306,1074252,166,4.85,Profile
IG0004854,2025-11-01 09:25:22.954916,4851,132850,7687,2232,6343,167312,302778,305,49.25,Explore
IG0004855,2025-10-19 09:25:22.954916,4852,48420,347,4005,211,1046213,1533382,380,3.46,Explore
IG0004856,2025-01-09 09:25:22.954916,4853,140048,1432,706,3265,1569722,1993115,378,7.3,External
IG0004857,2025-01-16 09:25:22.954916,4854,185810,1781,4290,1933,147130,572273,247,33.87,External
IG0004858,2025-03-06 09:25:22.954916,4855,65732,2543,1666,2298,789406,1132334,997,6.38,Hashtags
IG0004859,2025-07-16 09:25:22.954916,4856,196474,9081,1320,1978,1176121,1618134,139,12.91,Explore
IG0004860,2025-06-15 09:25:22.954916,4857,65145,6781,4972,1335,1691584,1725348,972,4.53,External
IG0004861,2025-08-07 09:25:22.954916,4858,53904,6675,4269,5696,273863,360818,110,19.55,Profile
IG0004862,2024-12-30 09:25:22.954916,4859,51025,9693,1579,12591,1840767,2174683,797,3.44,Profile
IG0004863,2025-04-09 09:25:22.954916,4860,169546,3065,563,13736,701540,936374,955,19.96,Home Feed
IG0004864,2025-06-08 09:25:22.954916,4861,176999,4189,2205,1336,1637006,1726743,660,10.7,Profile
IG0004865,2025-02-07 09:25:22.954916,4862,71222,5715,2660,11970,811354,1076622,548,8.51,Hashtags
IG0004866,2025-05-24 09:25:22.954916,4863,76855,5422,389,7143,128859,456526,7,19.67,Profile
IG0004867,2025-02-21 09:25:22.954916,4864,48184,9888,2998,1277,931530,938350,955,6.64,Explore
IG0004868,2025-08-01 09:25:22.954916,4865,20703,9553,2121,8049,899378,1363410,748,2.97,External
IG0004869,2025-09-19 09:25:22.954916,4866,159040,8191,4157,13141,1230570,1500701,631,12.3,External
IG0004870,2025-03-23 09:25:22.954916,4867,90315,1712,818,10126,254881,279157,242,36.89,External
IG0004871,2025-08-16 09:25:22.954916,4868,104378,8750,2616,6985,106810,538058,748,22.81,Explore
IG0004872,2025-02-13 09:25:22.954916,4869,97398,3373,4465,502,1043216,1381738,416,7.65,Home Feed
IG0004873,2024-12-15 09:25:22.954916,4870,164536,1280,1230,7937,616166,756840,772,23.12,Home Feed
IG0004874,2025-05-22 09:25:22.954916,4871,156036,8436,1687,4571,1232505,1239903,548,13.77,External
IG0004875,2025-04-17 09:25:22.954916,4872,13729,9702,1582,5446,714619,1155006,267,2.64,Home Feed
IG0004876,2025-08-24 09:25:22.954916,4873,199818,9018,4286,8060,1305256,1394163,996,15.86,Explore
IG0004877,2025-09-13 09:25:22.954916,4874,116628,4617,747,6747,936120,1203479,984,10.7,External
IG0004878,2025-01-20 09:25:22.954916,4875,90076,4427,2074,3569,84653,397473,653,25.2,Hashtags
IG0004879,2025-03-07 09:25:22.954916,4876,130239,7461,2725,8537,306199,687669,195,21.66,Profile
IG0004880,2025-10-17 09:25:22.954916,4877,199899,2328,3232,5639,1360460,1440905,919,14.65,Explore
IG0004881,2025-05-04 09:25:22.954916,4878,50327,5275,552,9660,52717,499062,242,13.19,Explore
IG0004882,2025-08-25 09:25:22.954916,4879,138067,2702,1410,14186,1480639,1675309,437,9.33,Explore
IG0004883,2025-04-13 09:25:22.954916,4880,196443,2136,2586,2555,1198029,1452847,92,14.02,Home Feed
IG0004884,2025-07-09 09:25:22.954916,4881,97297,7141,388,4062,839729,1151108,122,9.46,Home Feed
IG0004885,2025-04-17 09:25:22.954916,4882,93849,9605,3323,7466,629760,823909,646,13.87,Reels Feed
IG0004886,2025-06-02 09:25:22.954916,4883,87325,6382,3462,1143,1420582,1568417,383,6.27,Profile
IG0004887,2025-11-01 09:25:22.954916,4884,118949,610,348,3166,206489,253589,980,48.53,External
IG0004888,2025-09-13 09:25:22.954916,4885,150385,3913,4473,4511,446458,722729,505,22.59,Home Feed
IG0004889,2025-10-31 09:25:22.954916,4886,25005,3606,2071,11501,622440,773190,429,5.46,Profile
IG0004890,2025-06-07 09:25:22.954916,4887,196149,5091,4583,707,962169,977114,863,21.14,External
IG0004891,2025-08-30 09:25:22.954916,4888,175496,2621,3818,12045,468961,494920,92,39.19,Home Feed
IG0004892,2025-02-03 09:25:22.954916,4889,148582,4313,4579,4574,299194,494380,122,32.78,Explore
IG0004893,2025-07-12 09:25:22.954916,4890,132688,2958,3542,6339,1026454,1456959,371,9.99,External
IG0004894,2025-10-28 09:25:22.954916,4891,121727,441,2397,10720,1431446,1450154,538,9.33,Reels Feed
IG0004895,2025-04-02 09:25:22.954916,4892,167348,1219,4640,10052,141903,373459,585,49.07,Home Feed
IG0004896,2025-11-11 09:25:22.954916,4893,189788,2948,4621,11330,394389,704074,118,29.64,Profile
IG0004897,2025-10-27 09:25:22.954916,4894,172254,9437,1522,1487,918212,1190038,228,15.52,Explore
IG0004898,2025-01-27 09:25:22.954916,4895,196469,8391,4294,113,439931,641710,744,32.61,Explore
IG0004899,2025-01-29 09:25:22.954916,4896,148746,6544,329,8599,1656621,1772349,665,9.27,Explore
IG0004900,2025-03-04 09:25:22.954916,4897,140839,7768,3348,4970,522771,844814,115,18.58,Profile
IG0004901,2025-06-19 09:25:22.954916,4898,192330,2188,4691,3771,1855269,2117637,322,9.59,External
IG0004902,2025-02-03 09:25:22.954916,4899,116389,5876,3290,10396,1346625,1693137,435,8.03,Home Feed
IG0004903,2025-03-26 09:25:22.954916,4900,168580,6967,1888,10464,796780,1179717,171,15.93,Explore
IG0004904,2025-02-16 09:25:22.954916,4901,169743,1310,3881,3860,1802687,1887027,376,9.47,Hashtags
IG0004905,2025-04-12 09:25:22.954916,4902,151875,8522,3064,14538,1570657,1966255,308,9.05,External
IG0004906,2025-09-27 09:25:22.954916,4903,196488,7524,735,213,533307,803800,244,25.5,Explore
IG0004907,2025-09-07 09:25:22.954916,4904,155172,5449,3756,5113,943633,1060154,894,15.99,Profile
IG0004908,2025-02-03 09:25:22.954916,4905,53594,7434,1493,3712,1124018,1349090,94,4.91,External
IG0004909,2025-08-31 09:25:22.954916,4906,36317,6877,3400,3038,185109,340845,204,14.56,Explore
IG0004910,2025-01-08 09:25:22.954916,4907,36722,3802,4860,3142,554769,910838,634,5.33,Home Feed
IG0004911,2025-01-03 09:25:22.954916,4908,60444,1336,4419,11450,1931735,2164954,628,3.59,Profile
IG0004912,2024-11-26 09:25:22.954916,4909,152815,8105,1338,1014,759462,1161111,241,14.06,Profile
IG0004913,2025-03-22 09:25:22.954916,4910,141282,7599,2314,778,1306205,1493680,985,10.17,Explore
IG0004914,2025-09-05 09:25:22.954916,4911,4799,9148,3601,4371,940851,1365834,885,1.6,Profile
IG0004915,2025-09-29 09:25:22.954916,4912,129383,6704,1135,2575,499506,583155,949,23.97,Profile
IG0004916,2025-10-15 09:25:22.954916,4913,75966,7453,1158,11113,1475621,1792290,943,5.34,Reels Feed
IG0004917,2025-03-06 09:25:22.954916,4914,123509,9343,3180,6076,486555,501696,316,28.33,Hashtags
IG0004918,2025-06-14 09:25:22.954916,4915,84336,1774,3654,2444,131274,159051,423,57.97,Hashtags
IG0004919,2025-11-11 09:25:22.954916,4916,186608,7750,308,10605,1532528,1818408,187,11.29,External
IG0004920,2025-08-03 09:25:22.954916,4917,114100,928,71,6928,1865916,2232696,711,5.47,Reels Feed
IG0004921,2025-03-30 09:25:22.954916,4918,71391,1372,3990,14663,1781267,2035492,218,4.49,Explore
IG0004922,2025-07-11 09:25:22.954916,4919,122492,1273,3820,3509,185935,206639,462,63.44,Explore
IG0004923,2024-12-19 09:25:22.954916,4920,184488,2684,4050,1047,206518,445529,883,43.16,External
IG0004924,2025-05-04 09:25:22.954916,4921,197657,8256,496,11264,1145817,1478524,665,14.72,Hashtags
IG0004925,2025-05-18 09:25:22.954916,4922,12300,3783,2166,7587,1097906,1124513,62,2.3,External
IG0004926,2025-03-24 09:25:22.954916,4923,116630,6711,18,14931,1355965,1389639,535,9.95,Explore
IG0004927,2025-04-16 09:25:22.954916,4924,17711,8703,2186,3549,263751,673774,31,4.77,Profile
IG0004928,2025-08-09 09:25:22.954916,4925,59071,2979,1389,210,369676,470282,754,13.53,External
IG0004929,2025-10-13 09:25:22.954916,4926,157293,9345,3967,6946,1543608,1941071,577,9.15,Profile
IG0004930,2025-04-28 09:25:22.954916,4927,89843,3793,533,8211,363179,613866,356,16.68,Profile
IG0004931,2025-05-03 09:25:22.954916,4928,15490,135,1177,5648,1422515,1591768,835,1.41,Hashtags
IG0004932,2025-04-10 09:25:22.954916,4929,25291,9749,2283,11173,1449353,1704425,244,2.85,Home Feed
IG0004933,2025-04-06 09:25:22.954916,4930,34563,7987,1682,6410,719420,938505,673,5.4,Home Feed
IG0004934,2025-03-15 09:25:22.954916,4931,126942,2800,1569,641,626493,1102201,541,11.97,Reels Feed
IG0004935,2024-12-08 09:25:22.954916,4932,195772,6129,1814,13890,1874818,2102232,439,10.35,Hashtags
IG0004936,2025-02-16 09:25:22.954916,4933,150681,9780,181,5469,1915248,2399979,44,6.92,Hashtags
IG0004937,2025-10-31 09:25:22.954916,4934,63921,8323,229,5152,580548,742360,276,10.46,Hashtags
IG0004938,2025-09-03 09:25:22.954916,4935,139543,2623,4920,11355,624741,1118824,341,14.16,Hashtags
IG0004939,2025-02-21 09:25:22.954916,4936,67071,7375,3855,12985,1155332,1620447,12,5.63,Reels Feed
IG0004940,2025-06-22 09:25:22.954916,4937,82913,5702,1007,1429,1075244,1377557,424,6.61,Home Feed
IG0004941,2025-11-18 09:25:22.954916,4938,78044,4328,629,1856,767281,1064963,787,7.97,Reels Feed
IG0004942,2025-04-20 09:25:22.954916,4939,44271,6587,3570,4949,111882,505070,858,11.76,Profile
IG0004943,2024-12-31 09:25:22.954916,4940,151417,1976,1733,10476,598923,976345,419,16.96,External
IG0004944,2024-11-25 09:25:22.954916,4941,194823,4342,1842,13768,1049009,1538247,65,13.96,Profile
IG0004945,2025-04-02 09:25:22.954916,4942,124055,3210,1611,8762,151653,249333,747,55.2,Reels Feed
IG0004946,2025-06-05 09:25:22.954916,4943,38928,8052,3978,13526,1492580,1710705,328,3.77,External
IG0004947,2024-12-07 09:25:22.954916,4944,147361,8178,1839,2275,1237959,1651010,364,9.67,Home Feed
IG0004948,2025-01-20 09:25:22.954916,4945,113794,4924,3234,14554,1064356,1331648,489,10.25,Reels Feed
IG0004949,2024-11-24 09:25:22.954916,4946,100381,2635,3668,7395,1347526,1742451,185,6.55,Home Feed
IG0004950,2025-02-05 09:25:22.954916,4947,70960,3346,874,1524,877091,1037718,144,7.39,Hashtags
IG0004951,2024-12-11 09:25:22.954916,4948,75655,524,1324,10821,1801181,2051625,712,4.31,External
IG0004952,2024-12-31 09:25:22.954916,4949,11163,878,2526,10536,491181,917086,81,2.74,Home Feed
IG0004953,2024-12-21 09:25:22.954916,4950,175816,6414,3725,4198,1097069,1540344,643,12.34,Hashtags
IG0004954,2025-02-04 09:25:22.954916,4951,179886,6844,2782,4088,1136909,1238066,951,15.64,Profile
IG0004955,2025-03-28 09:25:22.954916,4952,124264,7708,829,4340,794986,1284592,634,10.68,Hashtags
IG0004956,2025-03-14 09:25:22.954916,4953,148110,8293,2827,14031,60805,84371,404,205.36,External
IG0004957,2025-09-02 09:25:22.954916,4954,159095,129,1092,2355,1468288,1487248,20,10.94,Home Feed
IG0004958,2025-01-27 09:25:22.954916,4955,59496,3967,2239,705,780404,1001336,755,6.63,Home Feed
IG0004959,2024-11-30 09:25:22.954916,4956,135939,7424,1661,7095,81435,284494,964,53.47,Explore
IG0004960,2025-03-03 09:25:22.954916,4957,32366,449,2123,13612,498005,974689,803,4.98,Hashtags
IG0004961,2025-09-16 09:25:22.954916,4958,197804,4603,2338,11625,986677,1263849,16,17.12,Profile
IG0004962,2025-08-17 09:25:22.954916,4959,20014,1395,1768,7280,1829090,2077910,47,1.47,External
IG0004963,2025-03-29 09:25:22.954916,4960,107678,7957,2935,11745,1754966,2168707,879,6.01,Hashtags
IG0004964,2025-07-06 09:25:22.954916,4961,12402,1234,3853,12684,1566739,1971474,781,1.53,External
IG0004965,2025-09-08 09:25:22.954916,4962,28063,1871,1045,3354,1693822,2167888,7,1.58,Home Feed
IG0004966,2025-05-19 09:25:22.954916,4963,176701,195,2945,4996,274923,418108,33,44.21,External
IG0004967,2024-11-23 09:25:22.954916,4964,40241,9718,2061,9029,388752,443368,636,13.77,Reels Feed
IG0004968,2025-08-17 09:25:22.954916,4965,55593,668,558,14002,1260539,1435512,456,4.93,Home Feed
IG0004969,2025-06-12 09:25:22.954916,4966,32635,5430,186,8027,1696544,1760538,952,2.63,External
IG0004970,2024-12-19 09:25:22.954916,4967,184869,8683,208,10031,73625,85711,214,237.77,External
IG0004971,2025-04-04 09:25:22.954916,4968,147722,4686,4129,11854,1638166,1998655,351,8.43,Explore
IG0004972,2025-08-24 09:25:22.954916,4969,11351,4369,2725,5494,1433714,1633603,567,1.47,Home Feed
IG0004973,2025-01-27 09:25:22.954916,4970,3058,357,3965,11034,1508851,1915956,34,0.96,Explore
IG0004974,2025-07-12 09:25:22.954916,4971,112745,6525,4923,2950,1932788,2300879,221,5.53,Reels Feed
IG0004975,2025-02-28 09:25:22.954916,4972,61595,9299,2488,6809,903462,1020358,793,7.86,Home Feed
IG0004976,2025-02-12 09:25:22.954916,4973,37507,2126,2698,11607,273888,427101,745,12.63,Reels Feed
IG0004977,2025-04-05 09:25:22.954916,4974,150745,7034,3005,13424,1266980,1444239,349,12.06,Profile
IG0004978,2025-09-11 09:25:22.954916,4975,35788,948,1391,4252,590688,906880,870,4.67,Hashtags
IG0004979,2025-07-30 09:25:22.954916,4976,167327,4517,278,1602,1547207,1749757,329,9.93,Explore
IG0004980,2025-08-29 09:25:22.954916,4977,72360,3884,4238,4833,643426,1073456,773,7.95,Reels Feed
IG0004981,2025-02-26 09:25:22.954916,4978,125130,5484,2086,797,77633,165183,722,80.82,Explore
IG0004982,2025-05-12 09:25:22.954916,4979,154357,5421,1843,3749,1466489,1606112,189,10.3,Reels Feed
IG0004983,2025-11-14 09:25:22.954916,4980,37623,3585,3216,149,1617702,1984889,630,2.25,Profile
IG0004984,2025-03-14 09:25:22.954916,4981,186728,9744,4691,1621,63939,273730,569,74.08,Reels Feed
IG0004985,2025-01-03 09:25:22.954916,4982,195324,7387,1934,13975,1380081,1817287,899,12.03,Profile
IG0004986,2025-08-24 09:25:22.954916,4983,84366,7677,2247,13558,1529835,1630653,699,6.61,Home Feed
IG0004987,2025-05-11 09:25:22.954916,4984,59812,4668,193,8310,1898564,1958078,442,3.73,Home Feed
IG0004988,2024-12-03 09:25:22.954916,4985,165701,9059,2839,12021,848517,1051183,861,18.04,Hashtags
IG0004989,2025-06-17 09:25:22.954916,4986,171224,7409,146,9819,975239,1306601,358,14.43,Home Feed
IG0004990,2025-11-13 09:25:22.954916,4987,171228,2759,1988,13161,414389,473077,619,39.98,External
IG0004991,2024-12-26 09:25:22.954916,4988,185213,4077,1488,14959,1908513,2297551,184,8.95,Reels Feed
IG0004992,2025-09-06 09:25:22.954916,4989,68596,8573,4961,12784,52715,238507,17,39.8,Hashtags
IG0004993,2024-12-23 09:25:22.954916,4990,111201,9563,511,11282,396394,716631,660,18.5,Hashtags
